StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,581.4125294000005,None,broke,35,83,aloud,blue,579.4006408999994,None,None,579.4006408999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,583.9148937999998,None,cousin,88,84,aloud,red,581.9137339999979,None,None,581.9137339999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,586.4340578999982,None,quiet,4,85,aloud,yellow,584.4225296000004,None,None,584.4225296000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,588.9532703999976,None,bitter,8,86,aloud,yellow,586.9439456,None,None,586.9439456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,591.4557357999984,None,store,20,87,aloud,yellow,589.4566702000011,None,None,589.4566702000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,593.9582363000009,None,route,82,88,aloud,red,591.9580901000008,None,None,591.9580901000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,596.4790300999994,None,atmosphere,18,89,aloud,yellow,594.4657110999979,None,None,594.4657110999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,598.9799285000008,None,little,89,90,aloud,red,596.9805386999979,None,None,596.9805386999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.4806691999984,None,k,198.04856149999978,599.4806691999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,820.8101654999991,None,,,,,,,,,,,,,,,,,,testimony,168,1,aloud,new,null,798.0471066999999,None,798.0471066999999,None,4,17.33021219999864,798.0471066999999,None,17.33021219999864,815.4009800999993,None,815.9251255999989,None,815.9251255999989,None,r,4.860141099998145,815.9251255999989,None,4.860141099998145,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,831.8149343999976,None,,,,,,,,,,,,,,,,,,month,125,2,aloud,new,null,821.3230345000011,None,821.3230345000011,None,5,8.646244500003377,821.3230345000011,None,8.646244500003377,830.0010684999979,None,830.5131990000009,None,830.5131990000009,None,f,1.272133099999337,830.5131990000009,None,1.272133099999337,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,838.6360303000001,None,,,,,,,,,,,,,,,,,,period,77,3,aloud,old,red,832.3342620000003,None,832.3342620000003,None,6,4.194965700000466,832.3342620000003,None,4.194965700000466,836.5547091999979,None,837.0733108999993,None,837.0733108999993,None,r,1.53582649999953,837.0733108999993,None,1.53582649999953,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,844.9423089999982,None,,,,,,,,,,,,,,,,,,light,45,4,aloud,old,blue,839.1446754999997,None,839.1446754999997,None,4,4.256483700002718,839.1446754999997,None,4.256483700002718,843.4252656999997,None,843.9291505000001,None,843.9291505000001,None,f,0.9921739000019443,843.9291505000001,None,0.9921739000019443,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,849.0965493000003,None,,,,,,,,,,,,,,,,,,brilliant,48,5,aloud,old,blue,845.4518726999995,None,845.4518726999995,None,4,2.261436299999332,845.4518726999995,None,2.261436299999332,847.7381423999977,None,848.2455900999994,None,848.2455900999994,None,f,0.8275804000004428,848.2455900999994,None,0.8275804000004428,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,853.1173288999998,None,,,,,,,,,,,,,,,,,,guest,22,6,aloud,old,yellow,849.607130299999,None,849.607130299999,None,5,1.714068600002065,849.607130299999,None,1.714068600002065,851.3523921999986,None,851.8727250999982,None,851.8727250999982,None,r,1.2164680999994744,851.8727250999982,None,1.2164680999994744,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,860.1616548999991,None,,,,,,,,,,,,,,,,,,order,58,7,aloud,old,blue,853.6202812999982,None,853.6202812999982,None,3,4.860947599998326,853.6202812999982,None,4.860947599998326,858.5056198999991,None,859.0108490999992,None,859.0108490999992,None,f,1.1264917999978934,859.0108490999992,None,1.1264917999978934,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,864.8288553999992,None,,,,,,,,,,,,,,,,,,owner,145,8,aloud,new,null,860.6867669999992,None,860.6867669999992,None,3,1.8344972999984748,860.6867669999992,None,1.8344972999984748,862.5510585999982,None,863.0730000000003,None,863.0730000000003,None,f,1.72831270000097,863.0730000000003,None,1.72831270000097,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,869.6425997000006,None,,,,,,,,,,,,,,,,,,incident,26,9,aloud,old,yellow,865.3414015999988,None,865.3414015999988,None,4,3.3317066000017803,865.3414015999988,None,3.3317066000017803,868.7004041,None,869.2036913000011,None,869.2036913000011,None,r,0.4058965000003809,869.2036913000011,None,0.4058965000003809,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,873.3742692999986,None,,,,,,,,,,,,,,,,,,display,7,10,aloud,old,yellow,870.1509422999989,None,870.1509422999989,None,5,2.330245699999068,870.1509422999989,None,2.330245699999068,872.5046624999995,None,873.0100543999979,None,873.0100543999979,None,r,0.3353395999984059,873.0100543999979,None,0.3353395999984059,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,877.8585597999991,None,,,,,,,,,,,,,,,,,,benefit,174,11,aloud,new,null,873.8929854999988,None,873.8929854999988,None,3,2.76425559999916,873.8929854999988,None,2.76425559999916,876.6821573999987,None,877.1949653000011,None,877.1949653000011,None,f,0.6462085999992269,877.1949653000011,None,0.6462085999992269,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,881.1810627999985,None,,,,,,,,,,,,,,,,,,sleep,56,12,aloud,old,blue,878.3707809000007,None,878.3707809000007,None,6,1.854705899997498,878.3707809000007,None,1.854705899997498,880.2582187000007,None,880.7660408999982,None,880.7660408999982,None,r,0.3873251999975764,880.7660408999982,None,0.3873251999975764,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
