StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,773.5345268,None,research,86,56,aloud,red,771.5197235,None,None,771.5197235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,776.0369655,None,relation,79,57,aloud,red,774.0347416,None,None,774.0347416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,778.539491,None,smooth,28,58,aloud,yellow,776.538396,None,None,776.538396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,781.0418638,None,symbol,12,59,aloud,yellow,779.0399122,None,None,779.0399122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,783.5443507,None,month,20,60,aloud,yellow,781.544632,None,None,781.544632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,786.0469275,None,question,34,61,aloud,blue,784.0446949,None,None,784.0446949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,788.56613,None,suggestion,38,62,aloud,blue,786.561087,None,None,786.561087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,791.0852666,None,answer,3,63,aloud,yellow,789.0693935,None,None,789.0693935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,793.5878092,None,opening,0,64,aloud,yellow,791.5858557,None,None,791.5858557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,796.0902707,None,review,40,65,aloud,blue,794.0909679,None,None,794.0909679,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
